websites,sku,product_id,part_number,mfg_code,mfg_name,manufacturer_name,ship_method,category_name,sub_category,category_ids,stripped_part,store,attribute_set,type,root_category,product_websites,color,vpd_cost,cost,shipping_note,country_of_manufacture,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,Description,options_container,page_layout,price,supplier,required_options,short_description,url_key,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
base,70927350@FIAT ALLIS,70927350@FIAT ALLIS,70927350,FIAT ALLIS,FIAT ALLIS,FIAT ALLIS,,Replacement Parts,,120,70927350,9794,Default,simple,Default Category,base,,35.59,59.32,,,,,,,70927350-BEARING,,,0,,,,,,,,,Use config,Use config,70927350-BEARING,70927350-BEARING,Product Info Column,,59.32,,,FIAT ALLIS,70927350-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",4,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,70928851@ALLIS CHALMERS,70928851@ALLIS CHALMERS,70928851,ALLIS CHALMERS,ALLIS CHALMERS,ALLIS CHALMERS,,Replacement Parts,,120,70928851,9795,Default,simple,Default Category,base,,12.47,20.78,,,,,,,70928851-BUSHING,,,0,,,,,,,,,Use config,Use config,70928851-BUSHING,70928851-BUSHING,Product Info Column,,20.78,,,ALLIS CHALMERS,70928851-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,7092889301@ALLIS CHALMERS,7092889301@ALLIS CHALMERS,7092889301,ALLIS CHALMERS,ALLIS CHALMERS,ALLIS CHALMERS,,Replacement Parts,,120,7092889301,9796,Default,simple,Default Category,base,,18.5,30.83,,,,,,,7092889301-BUSHING,,,0,,,,,,,,,Use config,Use config,7092889301-BUSHING,7092889301-BUSHING,Product Info Column,,30.83,,,ALLIS CHALMERS,7092889301-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",2,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,7093040701@ALLIS CHALMERS,7093040701@ALLIS CHALMERS,7093040701,ALLIS CHALMERS,ALLIS CHALMERS,ALLIS CHALMERS,,Replacement Parts,,120,7093040701,9797,Default,simple,Default Category,base,,28.65,47.75,,,,,,,7093040701-BUSHING,,,0,,,,,,,,,Use config,Use config,7093040701-BUSHING,7093040701-BUSHING,Product Info Column,,47.75,,,ALLIS CHALMERS,7093040701-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",3,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,710027@NATIONAL,710027@NATIONAL,710027,NATIONAL,NATIONAL,NATIONAL,,Replacement Parts,,120,710027,9798,Default,simple,Default Category,base,,4.05,6.75,,,,,,,710027-SEAL,,,0,,,,,,,,,Use config,Use config,710027-SEAL,710027-SEAL,Product Info Column,,6.75,,,NATIONAL,710027-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,710028@NATIONAL,710028@NATIONAL,710028,NATIONAL,NATIONAL,NATIONAL,,Replacement Parts,,120,710028,9799,Default,simple,Default Category,base,,5.38,8.97,,,,,,,710028-SEAL,,,0,,,,,,,,,Use config,Use config,710028-SEAL,710028-SEAL,Product Info Column,,8.97,,,NATIONAL,710028-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,710047@CLARK,710047@CLARK,710047,CLARK,CLARK,CLARK,,Replacement Parts,,120,710047,9800,Default,simple,Default Category,base,,9.61,16.02,,,,,,,710047-BEARING,,,0,,,,,,,,,Use config,Use config,710047-BEARING,710047-BEARING,Product Info Column,,16.02,,,CLARK,710047-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71004849@FIAT ALLIS,71004849@FIAT ALLIS,71004849,FIAT ALLIS,FIAT ALLIS,FIAT ALLIS,,Replacement Parts,,120,71004849,9801,Default,simple,Default Category,base,,25.05,41.75,,,,,,,71004849-SCREEN,,,0,,,,,,,,,Use config,Use config,71004849-SCREEN,71004849-SCREEN,Product Info Column,,41.75,,,FIAT ALLIS,71004849-SCREEN,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71005837@FIAT ALLIS,71005837@FIAT ALLIS,71005837,FIAT ALLIS,FIAT ALLIS,FIAT ALLIS,,Replacement Parts,,120,71005837,9802,Default,simple,Default Category,base,,16.8,28,,,,,,,71005837-GEAR,,,0,,,,,,,,,Use config,Use config,71005837-GEAR,71005837-GEAR,Product Info Column,,28,,,FIAT ALLIS,71005837-GEAR,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71006826@ALLIS CHALMERS,71006826@ALLIS CHALMERS,71006826,ALLIS CHALMERS,ALLIS CHALMERS,ALLIS CHALMERS,,Replacement Parts,,120,71006826,9803,Default,simple,Default Category,base,,298.67,497.78,,,,,,,71006826-GEAR,,,0,,,,,,,,,Use config,Use config,71006826-GEAR,71006826-GEAR,Product Info Column,,497.78,,,ALLIS CHALMERS,71006826-GEAR,,,,,,Enabled,None,,,,,,"Catalog, Search",28,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,710288@CLARK,710288@CLARK,710288,CLARK,CLARK,CLARK,,Replacement Parts,,120,710288,9804,Default,simple,Default Category,base,,42.42,70.7,,,,,,,710288-BEARING,,,0,,,,,,,,,Use config,Use config,710288-BEARING,710288-BEARING,Product Info Column,,70.7,,,CLARK,710288-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71-040036-01@CYBER TECH,71-040036-01@CYBER TECH,71-040036-01,CYBER TECH,CYBER TECH,CYBER TECH,,Replacement Parts,,120,71-040036-01,9805,Default,simple,Default Category,base,,100.2,167,,,,,,,71-040036-01-CIRCUIT CARD,,,0,,,,,,,,,Use config,Use config,71-040036-01-CIRCUIT CARD,71-040036-01-CIRCUIT CARD,Product Info Column,,167,,,CYBER TECH,71-040036-01-CIRCUIT CARD,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,710749@CLARK,710749@CLARK,710749,CLARK,CLARK,CLARK,,Replacement Parts,,120,710749,9806,Default,simple,Default Category,base,,9.79,16.32,,,,,,,710749-BEARING,,,0,,,,,,,,,Use config,Use config,710749-BEARING,710749-BEARING,Product Info Column,,16.32,,,CLARK,710749-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,710790@CLARK,710790@CLARK,710790,CLARK,CLARK,CLARK,,Replacement Parts,,120,710790,9807,Default,simple,Default Category,base,,8.19,13.65,,,,,,,710790-BEARING,,,0,,,,,,,,,Use config,Use config,710790-BEARING,710790-BEARING,Product Info Column,,13.65,,,CLARK,710790-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,710791@CLARK,710791@CLARK,710791,CLARK,CLARK,CLARK,,Replacement Parts,,120,710791,9808,Default,simple,Default Category,base,,14.82,24.7,,,,,,,710791-BEARING,,,0,,,,,,,,,Use config,Use config,710791-BEARING,710791-BEARING,Product Info Column,,24.7,,,CLARK,710791-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",2,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,7-109088@ECHLIN MANUFACTURING,7-109088@ECHLIN MANUFACTURING,7-109088,ECHLIN MANUFACTURING,ECHLIN MANUFACTURING,ECHLIN MANUFACTURING,,Replacement Parts,,120,7-109088,9809,Default,simple,Default Category,base,,32.71,54.52,,,,,,,7-109088-GEAR,,,0,,,,,,,,,Use config,Use config,7-109088-GEAR,7-109088-GEAR,Product Info Column,,54.52,,,ECHLIN MANUFACTURING,7-109088-GEAR,,,,,,Enabled,None,,,,,,"Catalog, Search",2,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,710988@CLARK,710988@CLARK,710988,CLARK,CLARK,CLARK,,Replacement Parts,,120,710988,9810,Default,simple,Default Category,base,,29.1,48.5,,,,,,,710988-BEARING,,,0,,,,,,,,,Use config,Use config,710988-BEARING,710988-BEARING,Product Info Column,,48.5,,,CLARK,710988-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",3,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,712016@NATIONAL,712016@NATIONAL,712016,NATIONAL,NATIONAL,NATIONAL,,Replacement Parts,,120,712016,9811,Default,simple,Default Category,base,,0.81,1.35,,,,,,,712016-SEAL,,,0,,,,,,,,,Use config,Use config,712016-SEAL,712016-SEAL,Product Info Column,,1.35,,,NATIONAL,712016-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71209C1@INTERNATIONAL HARVESTER,71209C1@INTERNATIONAL HARVESTER,71209C1,INTERNATIONAL HARVESTER,INTERNATIONAL HARVESTER,INTERNATIONAL HARVESTER,,Replacement Parts,,120,71209C1,9812,Default,simple,Default Category,base,,16.8,28,,,,,,,71209C1-GEAR,,,0,,,,,,,,,Use config,Use config,71209C1-GEAR,71209C1-GEAR,Product Info Column,,28,,,INTERNATIONAL HARVESTER,71209C1-GEAR,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71220@CARCO/GEARMATIC,71220@CARCO/GEARMATIC,71220,CARCO/GEARMATIC,CARCO/GEARMATIC,CARCO/GEARMATIC,,Replacement Parts,,120,71220,9813,Default,simple,Default Category,base,,3.05,5.08,,,,,,,71220-SPRING,,,0,,,,,,,,,Use config,Use config,71220-SPRING,71220-SPRING,Product Info Column,,5.08,,,CARCO/GEARMATIC,71220-SPRING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71222@CARCO/GEARMATIC,71222@CARCO/GEARMATIC,71222,CARCO/GEARMATIC,CARCO/GEARMATIC,CARCO/GEARMATIC,,Replacement Parts,,120,71222,9814,Default,simple,Default Category,base,,36,60,,,,,,,71222-PUSH ROD,,,0,,,,,,,,,Use config,Use config,71222-PUSH ROD,71222-PUSH ROD,Product Info Column,,60,,,CARCO/GEARMATIC,71222-PUSH ROD,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71224@CARCO/GEARMATIC,71224@CARCO/GEARMATIC,71224,CARCO/GEARMATIC,CARCO/GEARMATIC,CARCO/GEARMATIC,,Replacement Parts,,120,71224,9815,Default,simple,Default Category,base,,29.51,49.18,,,,,,,71224-KIT,,,0,,,,,,,,,Use config,Use config,71224-KIT,71224-KIT,Product Info Column,,49.18,,,CARCO/GEARMATIC,71224-KIT,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71225@GEARMATIC,71225@GEARMATIC,71225,GEARMATIC,GEARMATIC,GEARMATIC,,Replacement Parts,,120,71225,9816,Default,simple,Default Category,base,,21.93,36.55,,,,,,,71225-KIT,,,0,,,,,,,,,Use config,Use config,71225-KIT,71225-KIT,Product Info Column,,36.55,,,GEARMATIC,71225-KIT,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,712250@NATIONAL,712250@NATIONAL,712250,NATIONAL,NATIONAL,NATIONAL,,Replacement Parts,,120,712250,9817,Default,simple,Default Category,base,,8.86,14.77,,,,,,,712250-SEAL,,,0,,,,,,,,,Use config,Use config,712250-SEAL,712250-SEAL,Product Info Column,,14.77,,,NATIONAL,712250-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71226@GEARMATIC,71226@GEARMATIC,71226,GEARMATIC,GEARMATIC,GEARMATIC,,Replacement Parts,,120,71226,9818,Default,simple,Default Category,base,,38.54,64.23,,,,,,,71226-KIT,,,0,,,,,,,,,Use config,Use config,71226-KIT,71226-KIT,Product Info Column,,64.23,,,GEARMATIC,71226-KIT,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,712492@CLARK,712492@CLARK,712492,CLARK,CLARK,CLARK,,Replacement Parts,,120,712492,9819,Default,simple,Default Category,base,,33.94,56.57,,,,,,,712492-BEARING CONE,,,0,,,,,,,,,Use config,Use config,712492-BEARING CONE,712492-BEARING CONE,Product Info Column,,56.57,,,CLARK,712492-BEARING CONE,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,712625@NATIONAL,712625@NATIONAL,712625,NATIONAL,NATIONAL,NATIONAL,,Replacement Parts,,120,712625,9820,Default,simple,Default Category,base,,18.75,31.25,,,,,,,712625-SEAL,,,0,,,,,,,,,Use config,Use config,712625-SEAL,712625-SEAL,Product Info Column,,31.25,,,NATIONAL,712625-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,7127@COLE HERSEE,7127@COLE HERSEE,7127,COLE HERSEE,COLE HERSEE,COLE HERSEE,,Replacement Parts,,120,7127,9821,Default,simple,Default Category,base,,19.27,32.12,,,,,,,7127-SWITCH,,,0,,,,,,,,,Use config,Use config,7127-SWITCH,7127-SWITCH,Product Info Column,,32.12,,,COLE HERSEE,7127-SWITCH,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,713186@CLARK,713186@CLARK,713186,CLARK,CLARK,CLARK,,Replacement Parts,,120,713186,9822,Default,simple,Default Category,base,,2.12,3.53,,,,,,,713186-SNAPRING,,,0,,,,,,,,,Use config,Use config,713186-SNAPRING,713186-SNAPRING,Product Info Column,,3.53,,,CLARK,713186-SNAPRING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,713418@CLARK,713418@CLARK,713418,CLARK,CLARK,CLARK,,Replacement Parts,,120,713418,9823,Default,simple,Default Category,base,,12.47,20.78,,,,,,,713418-BUSHING,,,0,,,,,,,,,Use config,Use config,713418-BUSHING,713418-BUSHING,Product Info Column,,20.78,,,CLARK,713418-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71425@TIMKEN,71425@TIMKEN,71425,TIMKEN,TIMKEN,TIMKEN,,Replacement Parts,,120,71425,9824,Default,simple,Default Category,base,,162.75,271.25,,,,,,,71425-BEARING,,,0,,,,,,,,,Use config,Use config,71425-BEARING,71425-BEARING,Product Info Column,,271.25,,,TIMKEN,71425-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,714496@CHICAGO RAWHIDE,714496@CHICAGO RAWHIDE,714496,CHICAGO RAWHIDE,CHICAGO RAWHIDE,CHICAGO RAWHIDE,,Replacement Parts,,120,714496,9825,Default,simple,Default Category,base,,22.2,37,,,,,,,714496-RING SEAL,,,0,,,,,,,,,Use config,Use config,714496-RING SEAL,714496-RING SEAL,Product Info Column,,37,,,CHICAGO RAWHIDE,714496-RING SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71450@TIMKEN,71450@TIMKEN,71450,TIMKEN,TIMKEN,TIMKEN,,Replacement Parts,,120,71450,9826,Default,simple,Default Category,base,,72.79,121.32,,,,,,,71450-BEARING,,,0,,,,,,,,,Use config,Use config,71450-BEARING,71450-BEARING,Product Info Column,,121.32,,,TIMKEN,71450-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71491D@GALION,71491D@GALION,71491D,GALION,GALION,GALION,,Replacement Parts,,120,71491D,9827,Default,simple,Default Category,base,,0.08,0.13,,,,,,,71491D-ORING,,,0,,,,,,,,,Use config,Use config,71491D-ORING,71491D-ORING,Product Info Column,,0.13,,,GALION,71491D-ORING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,715160@MISCELLANEOUS,715160@MISCELLANEOUS,715160,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,,Replacement Parts,,120,715160,9828,Default,simple,Default Category,base,,579.94,966.57,,,,,,,715160-MOTOR,,,0,,,,,,,,,Use config,Use config,715160-MOTOR,715160-MOTOR,Product Info Column,,966.57,,,MISCELLANEOUS,715160-MOTOR,,,,,,Enabled,None,,,,,,"Catalog, Search",26,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71527@TREEFARMER,71527@TREEFARMER,71527,TREEFARMER,TREEFARMER,TREEFARMER,,Replacement Parts,,120,71527,9829,Default,simple,Default Category,base,,50.09,83.48,,,,,,,71527-SLEEVE,,,0,,,,,,,,,Use config,Use config,71527-SLEEVE,71527-SLEEVE,Product Info Column,,83.48,,,TREEFARMER,71527-SLEEVE,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,715810@MISCELLANEOUS,715810@MISCELLANEOUS,715810,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,,Replacement Parts,,120,715810,9830,Default,simple,Default Category,base,,62.35,103.92,,,,,,,715810-KIT SEAL,,,0,,,,,,,,,Use config,Use config,715810-KIT SEAL,715810-KIT SEAL,Product Info Column,,103.92,,,MISCELLANEOUS,715810-KIT SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71641@TREEFARMER,71641@TREEFARMER,71641,TREEFARMER,TREEFARMER,TREEFARMER,,Replacement Parts,,120,71641,9831,Default,simple,Default Category,base,,99.17,165.28,,,,,,,71641-PIN,,,0,,,,,,,,,Use config,Use config,71641-PIN,71641-PIN,Product Info Column,,165.28,,,TREEFARMER,71641-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",10,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71642@TREEFARMER,71642@TREEFARMER,71642,TREEFARMER,TREEFARMER,TREEFARMER,,Replacement Parts,,120,71642,9832,Default,simple,Default Category,base,,84.84,141.4,,,,,,,71642-COVER,,,0,,,,,,,,,Use config,Use config,71642-COVER,71642-COVER,Product Info Column,,141.4,,,TREEFARMER,71642-COVER,,,,,,Enabled,None,,,,,,"Catalog, Search",3,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71644@TREEFARMER,71644@TREEFARMER,71644,TREEFARMER,TREEFARMER,TREEFARMER,,Replacement Parts,,120,71644,9833,Default,simple,Default Category,base,,48.5,80.83,,,,,,,71644-SLEEVE,,,0,,,,,,,,,Use config,Use config,71644-SLEEVE,71644-SLEEVE,Product Info Column,,80.83,,,TREEFARMER,71644-SLEEVE,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71645@TREEFARMER,71645@TREEFARMER,71645,TREEFARMER,TREEFARMER,TREEFARMER,,Replacement Parts,,120,71645,9834,Default,simple,Default Category,base,,2.79,4.65,,,,,,,71645-SEAL,,,0,,,,,,,,,Use config,Use config,71645-SEAL,71645-SEAL,Product Info Column,,4.65,,,TREEFARMER,71645-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,716750@CLARK,716750@CLARK,716750,CLARK,CLARK,CLARK,,Replacement Parts,,120,716750,9835,Default,simple,Default Category,base,,8.45,14.08,,,,,,,716750-WASHER,,,0,,,,,,,,,Use config,Use config,716750-WASHER,716750-WASHER,Product Info Column,,14.08,,,CLARK,716750-WASHER,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,7175@CATERPILLAR,7175@CATERPILLAR,7175,CATERPILLAR,CATERPILLAR,CATERPILLAR,,Replacement Parts,,120,7175,9836,Default,simple,Default Category,base,,36.7,61.17,,,,,,,7175-BEARING,,,0,,,,,,,,,Use config,Use config,7175-BEARING,7175-BEARING,Product Info Column,,61.17,,,CATERPILLAR,7175-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71750@BOWER,71750@BOWER,71750,BOWER,BOWER,BOWER,,Replacement Parts,,120,71750,9837,Default,simple,Default Category,base,,54.85,91.42,,,,,,,71750-BEARING,,,0,,,,,,,,,Use config,Use config,71750-BEARING,71750-BEARING,Product Info Column,,91.42,,,BOWER,71750-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,7181012@RANGER,7181012@RANGER,7181012,RANGER,RANGER,RANGER,,Replacement Parts,,120,7181012,9838,Default,simple,Default Category,base,,23.85,39.75,,,,,,,7181012-BEARING,,,0,,,,,,,,,Use config,Use config,7181012-BEARING,7181012-BEARING,Product Info Column,,39.75,,,RANGER,7181012-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",2,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,7181320@RANGER,7181320@RANGER,7181320,RANGER,RANGER,RANGER,,Replacement Parts,,120,7181320,9839,Default,simple,Default Category,base,,11.34,18.9,,,,,,,7181320-BEARING,,,0,,,,,,,,,Use config,Use config,7181320-BEARING,7181320-BEARING,Product Info Column,,18.9,,,RANGER,7181320-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71978@GEARMATIC,71978@GEARMATIC,71978,GEARMATIC,GEARMATIC,GEARMATIC,,Replacement Parts,,120,71978,9840,Default,simple,Default Category,base,,20.84,34.73,,,,,,,71978-HONDU,,,0,,,,,,,,,Use config,Use config,71978-HONDU,71978-HONDU,Product Info Column,,34.73,,,GEARMATIC,71978-HONDU,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71989@TREEFARMER,71989@TREEFARMER,71989,TREEFARMER,TREEFARMER,TREEFARMER,,Replacement Parts,,120,71989,9841,Default,simple,Default Category,base,,74.46,124.1,,,,,,,71989-BUSHING,,,0,,,,,,,,,Use config,Use config,71989-BUSHING,71989-BUSHING,Product Info Column,,124.1,,,TREEFARMER,71989-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,71995@TREEFARMER,71995@TREEFARMER,71995,TREEFARMER,TREEFARMER,TREEFARMER,,Replacement Parts,,120,71995,9842,Default,simple,Default Category,base,,82.85,138.08,,,,,,,71995-PIN,,,0,,,,,,,,,Use config,Use config,71995-PIN,71995-PIN,Product Info Column,,138.08,,,TREEFARMER,71995-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",2,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
